(written by ASE)

1296 atoms
2 atom types

0.0      49.050003779999997  xlo xhi
0.0      49.050003779999997  ylo yhi
0.0             20.90000161  zlo zhi

Atoms # atomic

     1   1                       0                       0                       0
     2   1      1.3624999999999998      1.3624999999999998                  1.3625
     3   1      2.7249999999999996      2.7249999999999996                       0
     4   1      4.0874999999999986      4.0874999999999986                  1.3625
     5   1      2.7249999999999996                       0      2.7250000000000001
     6   1      4.0874999999999986      1.3624999999999998      4.0875000000000004
     7   1                       0      2.7249999999999996      2.7250000000000001
     8   1      1.3624999999999998      4.0874999999999986      4.0875000000000004
     9   1                       0                       0      5.4500000000000002
    10   1      1.3624999999999998      1.3624999999999998                  6.8125
    11   1      2.7249999999999996      2.7249999999999996      5.4500000000000002
    12   1      4.0874999999999986      4.0874999999999986                  6.8125
    13   1      2.7249999999999996                       0      8.1750000000000007
    14   1      4.0874999999999986      1.3624999999999998      9.5374999999999996
    15   1                       0      2.7249999999999996      8.1750000000000007
    16   1      1.3624999999999998      4.0874999999999986      9.5374999999999996
    17   1                       0      5.4499999999999993                       0
    18   1      1.3624999999999998      6.8124999999999991                  1.3625
    19   1      2.7249999999999996      8.1749999999999972                       0
    20   1      4.0874999999999986      9.5374999999999979                  1.3625
    21   1      2.7249999999999996      5.4499999999999993      2.7250000000000001
    22   1      4.0874999999999986      6.8124999999999991      4.0875000000000004
    23   1                       0      8.1749999999999972      2.7250000000000001
    24   1      1.3624999999999998      9.5374999999999979      4.0875000000000004
    25   1                       0      5.4499999999999993      5.4500000000000002
    26   1      1.3624999999999998      6.8124999999999991                  6.8125
    27   1      2.7249999999999996      8.1749999999999972      5.4500000000000002
    28   1      4.0874999999999986      9.5374999999999979                  6.8125
    29   1      2.7249999999999996      5.4499999999999993      8.1750000000000007
    30   1      4.0874999999999986      6.8124999999999991      9.5374999999999996
    31   1                       0      8.1749999999999972      8.1750000000000007
    32   1      1.3624999999999998      9.5374999999999979      9.5374999999999996
    33   1                       0      10.899999999999999                       0
    34   1      1.3624999999999998      12.262499999999996                  1.3625
    35   1      2.7249999999999996      13.624999999999998                       0
    36   1      4.0874999999999986      14.987499999999997                  1.3625
    37   1      2.7249999999999996      10.899999999999999      2.7250000000000001
    38   1      4.0874999999999986      12.262499999999996      4.0875000000000004
    39   1                       0      13.624999999999998      2.7250000000000001
    40   1      1.3624999999999998      14.987499999999997      4.0875000000000004
    41   1                       0      10.899999999999999      5.4500000000000002
    42   1      1.3624999999999998      12.262499999999996                  6.8125
    43   1      2.7249999999999996      13.624999999999998      5.4500000000000002
    44   1      4.0874999999999986      14.987499999999997                  6.8125
    45   1      2.7249999999999996      10.899999999999999      8.1750000000000007
    46   1      4.0874999999999986      12.262499999999996      9.5374999999999996
    47   1                       0      13.624999999999998      8.1750000000000007
    48   1      1.3624999999999998      14.987499999999997      9.5374999999999996
    49   1      5.4499999999999993                       0                       0
    50   1      6.8124999999999991      1.3624999999999998                  1.3625
    51   1      8.1749999999999972      2.7249999999999996                       0
    52   1      9.5374999999999979      4.0874999999999986                  1.3625
    53   1      8.1749999999999972                       0      2.7250000000000001
    54   1      9.5374999999999979      1.3624999999999998      4.0875000000000004
    55   1      5.4499999999999993      2.7249999999999996      2.7250000000000001
    56   1      6.8124999999999991      4.0874999999999986      4.0875000000000004
    57   1      5.4499999999999993                       0      5.4500000000000002
    58   1      6.8124999999999991      1.3624999999999998                  6.8125
    59   1      8.1749999999999972      2.7249999999999996      5.4500000000000002
    60   1      9.5374999999999979      4.0874999999999986                  6.8125
    61   1      8.1749999999999972                       0      8.1750000000000007
    62   1      9.5374999999999979      1.3624999999999998      9.5374999999999996
    63   1      5.4499999999999993      2.7249999999999996      8.1750000000000007
    64   1      6.8124999999999991      4.0874999999999986      9.5374999999999996
    65   1      5.4499999999999993      5.4499999999999993                       0
    66   1      6.8124999999999991      6.8124999999999991                  1.3625
    67   1      8.1749999999999972      8.1749999999999972                       0
    68   1      9.5374999999999979      9.5374999999999979                  1.3625
    69   1      8.1749999999999972      5.4499999999999993      2.7250000000000001
    70   1      9.5374999999999979      6.8124999999999991      4.0875000000000004
    71   1      5.4499999999999993      8.1749999999999972      2.7250000000000001
    72   1      6.8124999999999991      9.5374999999999979      4.0875000000000004
    73   1      5.4499999999999993      5.4499999999999993      5.4500000000000002
    74   1      6.8124999999999991      6.8124999999999991                  6.8125
    75   1      8.1749999999999972      8.1749999999999972      5.4500000000000002
    76   1      9.5374999999999979      9.5374999999999979                  6.8125
    77   1      8.1749999999999972      5.4499999999999993      8.1750000000000007
    78   1      9.5374999999999979      6.8124999999999991      9.5374999999999996
    79   1      5.4499999999999993      8.1749999999999972      8.1750000000000007
    80   1      6.8124999999999991      9.5374999999999979      9.5374999999999996
    81   1      5.4499999999999993      10.899999999999999                       0
    82   1      6.8124999999999991      12.262499999999996                  1.3625
    83   1      8.1749999999999972      13.624999999999998                       0
    84   1      9.5374999999999979      14.987499999999997                  1.3625
    85   1      8.1749999999999972      10.899999999999999      2.7250000000000001
    86   1      9.5374999999999979      12.262499999999996      4.0875000000000004
    87   1      5.4499999999999993      13.624999999999998      2.7250000000000001
    88   1      6.8124999999999991      14.987499999999997      4.0875000000000004
    89   1      5.4499999999999993      10.899999999999999      5.4500000000000002
    90   1      6.8124999999999991      12.262499999999996                  6.8125
    91   1      8.1749999999999972      13.624999999999998      5.4500000000000002
    92   1      9.5374999999999979      14.987499999999997                  6.8125
    93   1      8.1749999999999972      10.899999999999999      8.1750000000000007
    94   1      9.5374999999999979      12.262499999999996      9.5374999999999996
